,Manufacturer,Model Name,Category,Screen Size,Screen,CPU,RAM,Storage,GPU,Operating System,Operating System Version,Weight,Price,Pixel,full_hd,ips panel,touchscreen,4k ultra hd,quad hd+,retina display,CPU-a,CPU-b,SSD,HDD,Flash_storage,Hybrid_storage,GPU-a,GPU-b,MX_GPU,Gr_AMDc,Gr_AMDr,GTX_card
558,HP,15-bw007nv,Notebook,15.6,IPS Panel Full HD 1920x1080,AMD A10-Series A10-9620P 2.5GHz,6,128GB SSD,AMD Radeon 530,Windows,10,1.91,14417.17758,1920x1080,1,1,0,0,0,0,AMD A10-Series,2.5,128,0,0,0,AMD Radeon,530,0,530,0,0
559,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M420,Windows,10,2.18,15658.94538,1366x768,0,0,0,0,0,0,Intel Core i3,2.0,0,1024,0,0,AMD Radeon,M420,0,420,0,0
560,Acer,Spin SP111-31,2 in 1 Convertible,11.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core N3350 2.0GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows,10,1.25,8844.4278,1920x1080,1,1,1,0,0,0,Intel Celeron Dual Core,2.0,0,0,32,0,Intel HD Graphics,500,0,500,0,0
561,Lenovo,V330-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,128GB SSD,Intel HD Graphics 620,Windows,10,2.05,15965.586,1920x1080,1,0,0,0,0,0,Intel Core i3,2.7,128,0,0,0,Intel HD Graphics,620,0,620,0,0
562,HP,EliteBook 1030,Ultrabook,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y75 1.2GHz,16,512GB SSD,Intel HD Graphics 515,Windows,10,1.16,49797.423,3200x1800,0,1,1,0,1,0,Intel Core M,1.2,512,0,0,0,Intel HD Graphics,515,0,515,0,0
563,Lenovo,Thinkpad P71,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia Quadro M620M,Windows,10,3.4,76001.2578,1920x1080,1,1,0,0,0,0,Intel Core i7,2.8,256,0,0,0,Nvidia Quadro,M620M,0,0,620,0
564,Asus,FX553VD-DM627T,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows,10,2.5,21262.1058,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,128,1024,0,0,Nvidia GeForce,1050,0,0,0,1050
565,Dell,XPS 13,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 8250U 1.6GHz,8,128GB SSD,Intel UHD Graphics 620,Windows,10,1.21,40522.1778,3840x2160,0,1,1,1,0,0,Intel Core i5,1.6,128,0,0,0,Intel UHD Graphics,620,0,620,0,0
566,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,4,500GB HDD,Intel HD Graphics 620,Windows,10,1.93,24303.1698,1366x768,0,0,0,0,0,0,Intel Core i5,2.6,0,500,0,0,Intel HD Graphics,620,0,620,0,0
567,Fujitsu,Lifebook A557,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Windows,10,2.2,18727.8858,1366x768,0,0,0,0,0,0,Intel Core i5,2.5,0,1024,0,0,Intel HD Graphics,620,0,620,0,0
568,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 1.1GHz,4,500GB HDD,Intel HD Graphics 505,Windows,10,2.2,8717.7168,1920x1080,1,0,0,0,0,0,Intel Pentium Quad Core,1.1,0,500,0,0,Intel HD Graphics,505,0,505,0,0
569,Lenovo,ThinkPad L470,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows,10,2.02,25088.778,1366x768,0,0,0,0,0,0,Intel Core i5,2.5,0,500,0,0,Intel HD Graphics,620,0,620,0,0
570,HP,ZBook 17,Workstation,17.3,1600x900,Intel Core i5 7440HQ 2.8GHz,8,500GB HDD,Nvidia Quadro M1200,Windows,10,3.14,47161.580778,1600x900,0,0,0,0,0,0,Intel Core i5,2.8,0,500,0,0,Nvidia Quadro,M1200,0,0,1200,0
571,HP,14-am079na,Notebook,14.0,1366x768,Intel Pentium Quad Core N3710 1.6GHz,8,2TB HDD,Intel HD Graphics 405,Windows,10,1.94,9858.1158,1366x768,0,0,0,0,0,0,Intel Pentium Quad Core,1.6,0,2048,0,0,Intel HD Graphics,405,0,405,0,0
572,HP,15-cd005nv,Notebook,15.6,IPS Panel Full HD 1920x1080,AMD A9-Series A9-9420 3GHz,6,256GB SSD,AMD Radeon 530,Windows,10,1.95,16447.0878,1920x1080,1,1,0,0,0,0,AMD A9-Series,3.0,256,0,0,0,AMD Radeon,530,0,530,0,0
573,Lenovo,Thinkpad E570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,2.3,21034.026,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,620,0,620,0,0
574,Lenovo,V330-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,500GB HDD,Intel HD Graphics 620,Windows,10,2.05,17359.407,1920x1080,1,0,0,0,0,0,Intel Core i5,1.6,0,500,0,0,Intel HD Graphics,620,0,620,0,0
575,Mediacom,SmartBook 141,Notebook,14.0,Full HD 1920x1080,Intel Atom x5-Z8350 1.44GHz,4,32GB SSD,Intel HD Graphics,Windows,10,1.4,6310.2078,1920x1080,1,0,0,0,0,0,Intel Atom,1.44,32,0,0,0,Intel HD Graphics,Graphics,0,530,0,0
576,Toshiba,Tecra X40-D-10H,Ultrabook,14.0,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows,10,1.24,47263.203,1920x1080,1,0,1,0,0,0,Intel Core i7,2.7,512,0,0,0,Intel HD Graphics,620,0,620,0,0
577,Lenovo,IdeaPad Y910-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows,10,4.6,67486.2786,1920x1080,1,1,0,0,0,0,Intel Core i7,2.7,256,1024,0,0,Nvidia GeForce,1070,0,0,0,1070
578,MSI,GT73VR Titan,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows,10,4.14,69158.8638,1920x1080,1,0,0,0,0,0,Intel Core i7,2.9,512,1024,0,0,Nvidia GeForce,1070,0,0,0,1070
579,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,AMD Radeon R5 M430,Linux,No_ver,2.2,18981.561222,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,256,0,0,0,AMD Radeon,M430,0,430,0,0
580,Mediacom,SmartBook Edge,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Celeron Quad Core N3450 1.1GHz,4,32GB SSD,Intel HD Graphics 500,Windows,10,1.45,9858.1158,1920x1080,1,1,0,0,0,0,Intel Celeron Quad Core,1.1,32,0,0,0,Intel HD Graphics,500,0,500,0,0
581,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,8,500GB HDD,Intel HD Graphics 620,Windows,10,1.9,25558.115544,1366x768,0,0,0,0,0,0,Intel Core i5,2.6,0,500,0,0,Intel HD Graphics,620,0,620,0,0
582,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,128GB SSD,Intel HD Graphics 620,Windows,10,1.49,18221.0418,1920x1080,1,0,0,0,0,0,Intel Core i3,2.4,128,0,0,0,Intel HD Graphics,620,0,620,0,0
583,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,16,256GB SSD,Nvidia GeForce 930MX,Windows,10,1.93,38960.844858000004,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,256,0,0,0,Nvidia GeForce,930MX,930,0,0,0
584,Dell,Chromebook 11,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,No_ver,1.26,7475.949,1366x768,0,0,0,0,0,0,Intel Celeron Dual Core,1.6,0,0,16,0,Intel HD Graphics,400,0,400,0,0
585,MSI,GT80S 6QE,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows,10,4.5,59528.8278,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,128,1024,0,0,Nvidia GeForce,980M,0,0,0,0
586,HP,Omen 17-AN010nv,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows,10,3.78,37962.6156,1920x1080,1,1,0,0,0,0,Intel Core i7,2.8,256,1024,0,0,Nvidia GeForce,1050,0,0,0,1050
587,Lenovo,Thinkpad T460s,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,12,256GB SSD,Intel HD Graphics 520,Windows,10,1.4,42397.5006,1920x1080,1,1,0,0,0,0,Intel Core i7,2.6,256,0,0,0,Intel HD Graphics,520,0,520,0,0
588,Lenovo,Ideapad 320-15IKBR,Notebook,15.6,Touchscreen 1366x768,Intel Core i7 8550U 1.8GHz,12,1TB HDD,Intel HD Graphics 620,Windows,10,2.2,15433.3998,1366x768,0,0,1,0,0,0,Intel Core i7,1.8,0,1024,0,0,Intel HD Graphics,620,0,620,0,0
589,Asus,ROG Strix,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows,10,2.73,44855.694,1920x1080,1,1,0,0,0,0,Intel Core i5,2.5,128,1024,0,0,Nvidia GeForce,1060,0,0,0,1060
590,Asus,TP501UA-CJ131T,2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 520,Windows,10,2.2,18727.8858,1366x768,0,0,1,0,0,0,Intel Core i5,2.5,0,1024,0,0,Intel HD Graphics,520,0,520,0,0
591,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,12,512GB SSD,AMD Radeon 530,Windows,10,2.2,24049.7478,1920x1080,1,0,0,0,0,0,AMD A12-Series,3.6,512,0,0,0,AMD Radeon,530,0,530,0,0
592,Dell,Inspiron 3179,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Core M 7Y30 1.0GHz,4,128GB SSD,Intel HD Graphics 615,Windows,10,1.39,15281.3466,1366x768,0,0,1,0,0,0,Intel Core M,1.0,128,0,0,0,Intel HD Graphics,615,0,0,615,0
593,Samsung,Notebook Odyssey,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows,10,2.5,43056.3978,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,128,1024,0,0,Nvidia GeForce,1050,0,0,0,1050
594,Lenovo,V320-17ISK,Notebook,17.3,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,No OS,No_ver,2.8,13406.0238,1920x1080,1,0,0,0,0,0,Intel Core i3,2.0,0,500,0,0,Intel HD Graphics,520,0,520,0,0
595,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,8,1TB HDD,Intel HD Graphics 520,Windows,10,2.29,11632.0698,1366x768,0,0,0,0,0,0,Intel Core i3,2.3,0,1024,0,0,Intel HD Graphics,520,0,520,0,0
596,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows,10,1.37,51317.955,1920x1080,1,1,1,0,0,0,Intel Core i7,2.7,512,0,0,0,Intel HD Graphics,620,0,620,0,0
597,Lenovo,Thinkpad T470p,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Intel HD Graphics 630,Windows,10,1.7,37354.4028,1920x1080,1,1,0,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,630,0,630,0,0
598,Dell,Latitude 5289,2 in 1 Convertible,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.34,42321.474,1920x1080,1,0,1,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,620,0,620,0,0
599,Dell,Precision 3520,Workstation,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia Quadro M620,Windows,10,2.06,44678.2986,1920x1080,1,0,1,0,0,0,Intel Core i7,2.8,256,0,0,0,Nvidia Quadro,M620,0,0,620,0
600,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.84,30892.1418,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,256,0,0,0,Intel HD Graphics,620,0,620,0,0
601,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,Windows,10,2.1,16940.753856000003,1366x768,0,0,0,0,0,0,Intel Core i3,2.4,0,500,0,0,Intel HD Graphics,620,0,620,0,0
602,Acer,Aspire 1,Notebook,14.0,Full HD 1920x1080,Intel Celeron Quad Core N3450 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows,10,1.6,8337.5838,1920x1080,1,0,0,0,0,0,Intel Celeron Quad Core,1.1,0,0,32,0,Intel HD Graphics,500,0,500,0,0
603,MSI,Laptop MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows,10,4.14,55727.4978,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,128,1024,0,0,Nvidia GeForce,970M,0,0,0,0
604,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M420,Linux,No_ver,2.18,11784.123,1366x768,0,0,0,0,0,0,Intel Core i3,2.0,0,1024,0,0,AMD Radeon,M420,0,420,0,0
605,MSI,GS63VR 7RF,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,Windows,10,1.8,58261.7178,3840x2160,0,0,0,1,0,0,Intel Core i7,2.8,256,2048,0,0,Nvidia GeForce,1060,0,0,0,1060
606,Toshiba,Tecra Z50-C-144,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows,10,2.2,35453.7378,1920x1080,1,1,0,0,0,0,Intel Core i7,2.5,256,0,0,0,Intel HD Graphics,520,0,520,0,0
607,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6,1TB HDD,Intel HD Graphics 620,Windows,10,2.4,14293.0008,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,0,1024,0,0,Intel HD Graphics,620,0,620,0,0
608,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Intel HD Graphics 630,Windows,10,2.0,32919.5178,1920x1080,1,1,1,0,0,0,Intel Core i7,2.8,256,0,0,0,Intel HD Graphics,630,0,630,0,0
609,Acer,Swift SF114-31-P5HY,Notebook,14.0,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,128GB Flash Storage,Intel HD Graphics 405,Windows,10,1.6,8844.4278,1366x768,0,0,0,0,0,0,Intel Pentium Quad Core,1.6,0,0,128,0,Intel HD Graphics,405,0,405,0,0
610,Lenovo,Thinkpad P51,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Xeon E3-1535M v6 3.1GHz,32,1TB SSD,Nvidia Quadro M2200M,Windows,10,2.5,124151.4378,3840x2160,0,1,0,1,0,0,Intel Xeon E3,3.1,1024,0,0,0,Nvidia Quadro,M2200M,0,0,2200,0
611,Dell,Inspiron 7559,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,1TB HDD,Nvidia GeForce GTX 960<U+039C>,Windows,10,2.59,22276.047221999997,1920x1080,1,0,0,0,0,0,Intel Core i7,2.6,0,1024,0,0,Nvidia GeForce,960,0,0,0,960
612,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,Linux,No_ver,2.18,11249.40258,1366x768,0,0,0,0,0,0,Intel Core i3,2.0,0,1024,0,0,Intel HD Graphics,520,0,520,0,0
613,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,Linux,No_ver,2.25,9097.8498,1366x768,0,0,0,0,0,0,Intel Core i3,2.0,0,1024,0,0,Intel HD Graphics,520,0,520,0,0
614,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,4,500GB HDD,Intel HD Graphics 620,Linux,No_ver,1.93,22022.3718,1366x768,0,0,0,0,0,0,Intel Core i5,2.6,0,500,0,0,Intel HD Graphics,620,0,620,0,0
615,Asus,FX753VD-GC007T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows,10,3.0,29599.6896,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,128,1024,0,0,Nvidia GeForce,1050,0,0,0,1050
616,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD,AMD Radeon R5 M420,Linux,No_ver,2.18,14419.7118,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,128,0,0,0,AMD Radeon,M420,0,420,0,0
617,HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows,10,1.84,35200.3158,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,512,0,0,0,Intel HD Graphics,620,0,620,0,0
618,MSI,GT62VR 7RE,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows,10,2.94,57472.56169200001,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,256,1024,0,0,Nvidia GeForce,1070,0,0,0,1070
619,Acer,CB5-132T-C9KK,2 in 1 Convertible,11.6,IPS Panel Touchscreen 1366x768,Intel Celeron Quad Core N3160 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,No_ver,1.25,9604.6938,1366x768,0,1,1,0,0,0,Intel Celeron Quad Core,1.6,0,0,32,0,Intel HD Graphics,400,0,400,0,0
620,HP,ProBook 650,Notebook,14.0,1366x768,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,2.31,28484.6328,1366x768,0,0,0,0,0,0,Intel Core i5,2.6,256,0,0,0,Intel HD Graphics,620,0,620,0,0
621,Lenovo,ThinkPad T470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows,7,1.65,37126.323,1920x1080,1,0,0,0,0,0,Intel Core i5,2.3,256,0,0,0,Intel HD Graphics,520,0,520,0,0
622,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,1TB HDD,AMD Radeon 530,Windows,10,2.2,19665.5472,1920x1080,1,0,0,0,0,0,Intel Core i5,1.6,0,1024,0,0,AMD Radeon,530,0,530,0,0
623,Fujitsu,LifeBook A557,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,2.2,20248.4178,1366x768,0,0,0,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,620,0,620,0,0
624,HP,EliteBook 850,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows,7,1.88,23618.9304,1366x768,0,0,0,0,0,0,Intel Core i5,2.3,0,500,0,0,Intel HD Graphics,520,0,520,0,0
625,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 920MX,Windows,10,2.2,22782.6378,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,0,1024,0,0,Nvidia GeForce,920MX,920,0,0,0
626,Mediacom,SmartBook 140,Notebook,14.0,Full HD 1920x1080,Intel Atom x5-Z8350 1.44GHz,2,32GB Flash Storage,Intel HD Graphics,Windows,10,1.4,6056.7858,1920x1080,1,0,0,0,0,0,Intel Atom,1.44,0,0,32,0,Intel HD Graphics,Graphics,0,530,0,0
627,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,No OS,No_ver,2.2,11860.1496,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,128,0,0,0,Intel HD Graphics,620,0,620,0,0
628,Asus,Q304UA-BHI5T11,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,6,1TB HDD,Intel HD Graphics 620,Windows,10,1.5,16193.919222,1920x1080,1,0,1,0,0,0,Intel Core i5,2.5,0,1024,0,0,Intel HD Graphics,620,0,620,0,0
629,Dell,XPS 15,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows,10,2.0,46122.804,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,256,0,0,0,Nvidia GeForce,1050,0,0,0,1050
630,Asus,ZenBook 3,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows,10,1.1,48150.18,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,512,0,0,0,Intel HD Graphics,620,0,620,0,0
631,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows,10,2.62,37481.1138,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,256,1024,0,0,Nvidia GeForce,1050 Ti,0,0,0,1050
632,Lenovo,V330-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256GB SSD,Intel UHD Graphics 620,Windows,10,1.8,21008.6838,1920x1080,1,0,0,0,0,0,Intel Core i5,1.6,256,0,0,0,Intel UHD Graphics,620,0,620,0,0
633,Lenovo,Ideapad 320-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,Nvidia GeForce 920MX,Windows,10,2.2,14673.1338,1920x1080,1,0,0,0,0,0,Intel Core i3,2.0,0,1024,0,0,Nvidia GeForce,920MX,920,0,0,0
634,Asus,X541NA-GO414T,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,8,1TB HDD,Intel HD Graphics 500,Windows,10,2.0,10111.5378,1366x768,0,0,0,0,0,0,Intel Celeron Dual Core,1.1,0,1024,0,0,Intel HD Graphics,500,0,500,0,0
635,Asus,VivoBook Pro,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Windows,10,1.99,22975.745364000002,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,0,1024,0,0,Nvidia GeForce,1050,0,0,0,1050
636,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows,10,1.23,47364.5718,3200x1800,0,0,1,0,1,0,Intel Core i5,1.6,256,0,0,0,Intel UHD Graphics,620,0,620,0,0
637,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,32GB Flash Storage,Intel HD Graphics 400,Windows,10,1.42,6310.2078,1366x768,0,0,0,0,0,0,Intel Celeron Dual Core,1.6,0,0,32,0,Intel HD Graphics,400,0,400,0,0
638,Lenovo,Thinkpad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.37,44536.88912400001,1920x1080,1,1,1,0,0,0,Intel Core i7,2.7,256,0,0,0,Intel HD Graphics,620,0,620,0,0
639,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,1TB SSD,Nvidia GeForce GTX 1050,Windows,10,2.06,60795.9378,3840x2160,0,0,1,1,0,0,Intel Core i7,2.8,1024,0,0,0,Nvidia GeForce,1050,0,0,0,1050
640,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050M,Windows,10,2.5,28104.4998,1920x1080,1,1,0,0,0,0,Intel Core i7,2.8,128,1024,0,0,Nvidia GeForce,1050M,0,0,0,0
641,HP,17-AK091ND,Notebook,17.0,1600x900,AMD A9-Series 9420 3GHz,8,1TB HDD,AMD Radeon R5,Windows,10,2.6,13200.75198,1600x900,0,0,0,0,0,0,AMD A9-Series,3.0,0,1024,0,0,AMD Radeon,R5,0,0,0,0
642,Lenovo,ThinkPad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows,10,1.14,62088.39,1920x1080,1,1,0,0,0,0,Intel Core i7,2.7,512,0,0,0,Intel HD Graphics,620,0,620,0,0
643,Asus,ROG GL553VE-FY022,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050 Ti,No OS,No_ver,2.5,29625.0318,1920x1080,1,1,0,0,0,0,Intel Core i7,2.8,0,1024,0,0,Nvidia GeForce,1050 Ti,0,0,0,1050
644,Acer,Extensa EX2540,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows,10,2.4,11403.99,1366x768,0,0,0,0,0,0,Intel Core i3,2.0,0,500,0,0,Intel HD Graphics,520,0,520,0,0
